ID_CLIENTE,SAFRA_REF,PROBABILIDADE_INADIMPLENCIA
6759864637454708017,2021-07,0.02373798828716076
6759864637454708017,2021-07,0.02203147957919821
6134696632487351445,2021-07,0.007120688891014929
6134696632487351445,2021-07,0.021600759430031185
6134696632487351445,2021-07,0.007120688891014929
5373371196946859811,2021-07,0.012581987594683474
3095686599956852697,2021-07,0.0017375497887748943
3095686599956852697,2021-07,0.0
3095686599956852697,2021-07,0.0016823578908002994
1616952665234409442,2021-07,0.048556402829895505
1616952665234409442,2021-07,0.08389044230405646
1088521227159442264,2021-07,0.003737549788774894
1088521227159442264,2021-07,0.007509537747758191
1088521227159442264,2021-07,0.0017375497887748943
8529899700094903171,2021-07,0.032613041244829874
8529899700094903171,2021-07,0.07524967983761646
8529899700094903171,2021-07,0.03460010556373702
8529899700094903171,2021-07,0.03460010556373702
8529899700094903171,2021-07,0.032613041244829874
8529899700094903171,2021-07,0.03623407253892141
8529899700094903171,2021-07,0.03623407253892141
499242942549937267,2021-07,0.07206728737354297
499242942549937267,2021-07,0.14389207234621962
499242942549937267,2021-07,0.1401729517737134
499242942549937267,2021-07,0.09183749274046185
499242942549937267,2021-07,0.09183749274046185
499242942549937267,2021-07,0.07206728737354297
499242942549937267,2021-07,0.09706516711787078
499242942549937267,2021-07,0.07006311142604443
499242942549937267,2021-07,0.06511365778489116
5897410907783139228,2021-07,0.008691493055557567
5897410907783139228,2021-07,0.014215369510440773
5897410907783139228,2021-07,0.00701701775460322
5897410907783139228,2021-07,0.003541918177053432
2083323809219952960,2021-07,0.0034750995775497885
2083323809219952960,2021-07,0.0034750995775497885
2083323809219952960,2021-07,0.0034750995775497885
2083323809219952960,2021-07,0.0034750995775497885
2083323809219952960,2021-07,0.006831013119393546
2083323809219952960,2021-07,0.0034750995775497885
2083323809219952960,2021-07,0.005379229097932848
2083323809219952960,2021-07,0.008557447901391386
2083323809219952960,2021-07,0.008557447901391386
2083323809219952960,2021-07,0.007105663879930686
1953058402621337677,2021-07,0.02377434581326442
1953058402621337677,2021-07,0.0
1953058402621337677,2021-07,0.0
1953058402621337677,2021-07,0.05007056019067324
3408536439470975134,2021-07,0.0013083340907025355
3408536439470975134,2021-07,0.0013083340907025355
3408536439470975134,2021-07,0.0013083340907025355
3408536439470975134,2021-07,0.003104819889135122
5687511145009775604,2021-07,0.03496950269454378
5687511145009775604,2021-07,0.8333658816429901
7485107528960607346,2021-07,0.005035377069262336
7485107528960607346,2021-07,0.0015359894155054308
531805620371082364,2021-07,0.046186385253341955
5761480994209806499,2021-07,0.0015359894155054308
5761480994209806499,2021-07,0.0015359894155054308
5761480994209806499,2021-07,0.0015359894155054308
5761480994209806499,2021-07,0.0015359894155054308
5761480994209806499,2021-07,0.0015359894155054308
5761480994209806499,2021-07,0.0015359894155054308
5761480994209806499,2021-07,0.0015359894155054308
5761480994209806499,2021-07,0.0015359894155054308
5761480994209806499,2021-07,0.0015359894155054308
5761480994209806499,2021-07,0.0015359894155054308
5761480994209806499,2021-07,0.0015359894155054308
5761480994209806499,2021-07,0.00344011893588849
5761480994209806499,2021-07,0.005299679222141622
5761480994209806499,2021-07,0.0015359894155054308
5761480994209806499,2021-07,0.0015359894155054308
5761480994209806499,2021-07,0.0015359894155054308
4762256864594914240,2021-07,0.02260659496159995
8570963260597299378,2021-07,0.007087234663662058
5974858472822751652,2021-07,0.023714513050971508
3421433989501830226,2021-07,0.8155706433438819
4327694790333781288,2021-07,0.03592162118636437
4327694790333781288,2021-07,0.02416601097059009
8173830874846355280,2021-07,0.005271585375982374
8173830874846355280,2021-07,0.005271585375982374
8173830874846355280,2021-07,0.011018958828568641
8173830874846355280,2021-07,0.011223309499505034
8173830874846355280,2021-07,0.011223309499505034
8173830874846355280,2021-07,0.011018958828568641
8173830874846355280,2021-07,0.005271585375982374
8173830874846355280,2021-07,0.005597110075028027
8173830874846355280,2021-07,0.0033194143222019966
8173830874846355280,2021-07,0.00353403558720748
2347028805684088098,2021-07,0.045085018332464664
3632378524835692731,2021-07,0.010733851296810922
3632378524835692731,2021-07,0.01211018263512861
3632378524835692731,2021-07,0.010733851296810922
2033394215069562776,2021-07,0.02300769953849692
2033394215069562776,2021-07,0.02300769953849692
2033394215069562776,2021-07,0.02300769953849692
2033394215069562776,2021-07,0.02300769953849692
3285246914299291124,2021-07,0.04100792135669417
3285246914299291124,2021-07,0.016477898025600162
3285246914299291124,2021-07,0.02985274967533973
3285246914299291124,2021-07,0.02985274967533973
2929243640075785940,2021-07,0.00545667036128116
2929243640075785940,2021-07,0.0017375497887748943
2929243640075785940,2021-07,0.003737549788774894
2929243640075785940,2021-07,0.005456670361281159
2929243640075785940,2021-07,0.003597110075028027
2407532237672094312,2021-07,0.005737549788774894
2407532237672094312,2021-07,0.005133099490533457
2407532237672094312,2021-07,0.01772941341531498
5635781225931111684,2021-07,0.009846012116755952
5635781225931111684,2021-07,0.011275016045867387
1235244772550233980,2021-07,0.012355719473641148
1235244772550233980,2021-07,0.012668266846001471
1235244772550233980,2021-07,0.022380454135633603
4365965554261111250,2021-07,0.08105340708832798
5162636608292907782,2021-07,0.028174451320055204
8248484932270772248,2021-07,0.010301919342237252
924957821424248698,2021-07,0.0038595602862531325
924957821424248698,2021-07,0.004
924957821424248698,2021-07,0.004
6828316696355015040,2021-07,0.047263670893231746
8409181491723988567,2021-07,0.022205866708031215
8409181491723988567,2021-07,0.020275798337372985
8409181491723988567,2021-07,0.25953350262516733
8409181491723988567,2021-07,0.020275798337372985
4532469127306079736,2021-07,0.012556402574438753
7664272163315705419,2021-07,0.008705017006026812
7664272163315705419,2021-07,0.0035971100750280273
9206030810342980458,2021-07,0.001451784021460699
9206030810342980458,2021-07,0.00298777343696613
9206030810342980458,2021-07,0.004880561550831096
5810778736737569699,2021-07,0.017098111887756354
5810778736737569699,2021-07,0.003867067737108586
1366416810235233769,2021-07,0.002
1366416810235233769,2021-07,0.002
1366416810235233769,2021-07,0.002
1366416810235233769,2021-07,0.0779967407353324
1366416810235233769,2021-07,0.002
1366416810235233769,2021-07,0.004
8067924767167570288,2021-07,0.055398534735983065
7908414709866823255,2021-07,0.007820013132607603
7908414709866823255,2021-07,0.007752348400118099
7908414709866823255,2021-07,0.00298777343696613
7908414709866823255,2021-07,0.00298777343696613
8994944800097997361,2021-07,0.028169483988034656
8994944800097997361,2021-07,0.026447489937319553
6950439982480713649,2021-07,0.07669862833863204
6950439982480713649,2021-07,0.0888863928235083
8901696535927078963,2021-07,0.018986195171164753
8901696535927078963,2021-07,0.009202481817874253
8901696535927078963,2021-07,0.010617204056060477
8901696535927078963,2021-07,0.023538762025784685
8901696535927078963,2021-07,0.018153354391523352
8901696535927078963,2021-07,0.013566712716919881
8901696535927078963,2021-07,0.017712655966884427
6204723742351094322,2021-07,0.20601935985139655
3095408468798675621,2021-07,0.008568282956352433
3095408468798675621,2021-07,0.006937718653971535
7722287846688771887,2021-07,0.034049466649700426
312543480920432545,2021-07,0.32976841579347127
312543480920432545,2021-07,0.005170904593966964
312543480920432545,2021-07,0.005224645282200671
6394935036014530592,2021-07,0.0
6394935036014530592,2021-07,0.0074141398379846315
3281617395243454427,2021-07,0.06457153555954702
1115703227712697214,2021-07,0.005859560286253132
1115703227712697214,2021-07,0.005395549701758563
8185063234515056194,2021-07,0.005195593049682192
8185063234515056194,2021-07,0.0018274789585263987
8185063234515056194,2021-07,0.0018274789585263987
8185063234515056194,2021-07,0.003458043260907297
8185063234515056194,2021-07,0.005546599531032663
7492389223353246125,2021-07,0.09470603341437296
7492389223353246125,2021-07,0.16883409713535105
7492389223353246125,2021-07,0.06607835565744065
6217788509719675691,2021-07,0.08229255161575086
6217788509719675691,2021-07,0.023096578993051252
8716163053080758848,2021-07,0.005332475213938017
8716163053080758848,2021-07,0.005796485798432586
8716163053080758848,2021-07,0.005796485798432586
8716163053080758848,2021-07,0.012325134990724606
8716163053080758848,2021-07,0.005796485798432586
8716163053080758848,2021-07,0.005332475213938017
324916756972236008,2021-07,0.018691956805007723
324916756972236008,2021-07,0.2869268671669583
324916756972236008,2021-07,0.028297339388618566
324916756972236008,2021-07,0.022933204735585515
324916756972236008,2021-07,0.028297339388618566
324916756972236008,2021-07,0.03496705600853673
7269781193318890653,2021-07,0.005255109988011696
7269781193318890653,2021-07,0.0015359894155054308
6784879562354696650,2021-07,0.00645046241499739
8229446069655666941,2021-07,0.8455049673093283
8229446069655666941,2021-07,0.015781975844577054
4972567100282306577,2021-07,0.0069139271704725955
5864443060004179363,2021-07,0.02933163795258595
5864443060004179363,2021-07,0.018421090352877
5864443060004179363,2021-07,0.19445185082278957
5864443060004179363,2021-07,0.017957079768382428
5864443060004179363,2021-07,0.01980689487945066
2439954154030259398,2021-07,0.030587676874769883
8623308321032624474,2021-07,0.03863001247867999
8623308321032624474,2021-07,0.27036316544272276
8623308321032624474,2021-07,0.06253365640625455
4524147234488547993,2021-07,0.012547088699610921
4524147234488547993,2021-07,0.007447594065337504
4524147234488547993,2021-07,0.002
6987942592445950913,2021-07,0.007859560286253132
6987942592445950913,2021-07,0.010951990437590518
6987942592445950913,2021-07,0.0
6987942592445950913,2021-07,0.0018595602862531324
8684964138237894839,2021-07,0.060301007084261456
6582676833651678345,2021-07,0.0037964857984325866
6582676833651678345,2021-07,0.0037964857984325866
6582676833651678345,2021-07,0.007389457395297759
6582676833651678345,2021-07,0.0037964857984325866
6582676833651678345,2021-07,0.0037964857984325866
6582676833651678345,2021-07,0.005796485798432586
6582676833651678345,2021-07,0.00353403558720748
6582676833651678345,2021-07,0.007389457395297759
1036256411320325774,2021-07,0.017832322658542503
1036256411320325774,2021-07,0.0930688830719441
968199235777440720,2021-07,0.003395549701758563
968199235777440720,2021-07,0.005255109988011696
968199235777440720,2021-07,0.011218048204737222
968199235777440720,2021-07,0.0015359894155054308
968199235777440720,2021-07,0.0018595602862531324
968199235777440720,2021-07,0.003395549701758563
968199235777440720,2021-07,0.003395549701758563
968199235777440720,2021-07,0.0038595602862531325
6916556752218696485,2021-07,0.008844484426165405
6916556752218696485,2021-07,0.006968436694692494
6916556752218696485,2021-07,0.0016305643023808985
6916556752218696485,2021-07,0.009468172875322669
6916556752218696485,2021-07,0.00753615033546287
6916556752218696485,2021-07,0.0
6916556752218696485,2021-07,0.0015359894155054308
6916556752218696485,2021-07,0.0
6916556752218696485,2021-07,0.006984924139912274
6916556752218696485,2021-07,0.007718805071263964
6916556752218696485,2021-07,0.009468172875322669
6916556752218696485,2021-07,0.007718805071263964
6030285068945261052,2021-07,0.007011088993055219
6030285068945261052,2021-07,0.017672808988460787
6030285068945261052,2021-07,0.06751214430604002
6030285068945261052,2021-07,0.008797874298050989
6030285068945261052,2021-07,0.006870649279308353
8463871205935856285,2021-07,0.016830032932662383
4071158585850879204,2021-07,0.037119522207772156
4071158585850879204,2021-07,0.007393595873460614
4071158585850879204,2021-07,0.11603926654118689
3218226066162129945,2021-07,0.02596024390689581
4679462479444735708,2021-07,0.021642060486874597
4679462479444735708,2021-07,0.01552378190507759
4679462479444735708,2021-07,0.006847333723219262
4679462479444735708,2021-07,0.008774558741961898
4679462479444735708,2021-07,0.006847333723219262
4679462479444735708,2021-07,0.008847333723219261
4724876423989598202,2021-07,0.01724266517562023
4724876423989598202,2021-07,0.019404566768439886
4724876423989598202,2021-07,0.019404566768439886
2128970218770090704,2021-07,0.21794652917728544
2128970218770090704,2021-07,0.003451784021460699
2128970218770090704,2021-07,0.003451784021460699
1003144834589372198,2021-07,0.006501724420242369
1003144834589372198,2021-07,0.006501724420242369
9127318190908282126,2021-07,0.0016305643023808985
9127318190908282126,2021-07,0.0036305643023808987
8163895533020293251,2021-07,0.48678049179247795
8163895533020293251,2021-07,0.428044958501566
8163895533020293251,2021-07,0.4832402876007137
5794903898038236832,2021-07,0.024900128312898676
5794903898038236832,2021-07,0.042137857032393124
3960251564708868781,2021-07,0.05561121387066353
3960251564708868781,2021-07,0.06290422886971048
3960251564708868781,2021-07,0.06289068183649185
3960251564708868781,2021-07,0.053251478666481236
3960251564708868781,2021-07,0.06289068183649185
5888474320320735000,2021-07,0.47027922613284584
5888474320320735000,2021-07,0.5886343547053025
5888474320320735000,2021-07,0.7297186552235018
761746217261797478,2021-07,0.0018595602862531324
761746217261797478,2021-07,0.0018595602862531324
1507697130807703164,2021-07,0.003395549701758563
9184785003280841216,2021-07,0.005170904593966964
9184785003280841216,2021-07,0.005170904593966964
9184785003280841216,2021-07,0.01793866997251342
1182975716201409626,2021-07,0.012661878856274286
1182975716201409626,2021-07,0.2737856283057484
1182975716201409626,2021-07,0.015011212163429774
1182975716201409626,2021-07,0.016915341683812833
1182975716201409626,2021-07,0.005950887654153679
5369576709077493659,2021-07,0.023083286249028848
3472934456083131714,2021-07,0.0
717981637594591016,2021-07,0.0029123207538231163
717981637594591016,2021-07,0.2163474979351823
717981637594591016,2021-07,0.0
717981637594591016,2021-07,0.0013763313383176855
8255085612985072878,2021-07,0.016573379346379383
8255085612985072878,2021-07,0.016573379346379383
7751080728852739823,2021-07,0.001451784021460699
7751080728852739823,2021-07,0.351078620559541
4347826483121154490,2021-07,0.005534693822763957
4347826483121154490,2021-07,0.0
4347826483121154490,2021-07,0.005286610387066617
4347826483121154490,2021-07,0.0
4347826483121154490,2021-07,0.006414823537779615
4347826483121154490,2021-07,0.007394254109017091
4347826483121154490,2021-07,0.0
4347826483121154490,2021-07,0.003395549701758563
4347826483121154490,2021-07,0.0
2214132103234633622,2021-07,0.014339079745725883
2214132103234633622,2021-07,0.001451784021460699
2214132103234633622,2021-07,0.001451784021460699
2214132103234633622,2021-07,0.0
2214132103234633622,2021-07,0.0
410843023337872279,2021-07,0.00494190861009473
2022367282554149730,2021-07,0.013262130893422293
2022367282554149730,2021-07,0.00940257060716916
7637066986811047950,2021-07,0.01581630200108618
7637066986811047950,2021-07,0.030411704519297294
7637066986811047950,2021-07,0.030362592173450973
86110062990790869,2021-07,0.015654746175831548
5304536516981778801,2021-07,0.005404363036405762
5304536516981778801,2021-07,0.005404363036405762
5304536516981778801,2021-07,0.0038346988626210598
3829967475074118757,2021-07,0.46428900023025926
3829967475074118757,2021-07,0.6031055171209185
7444686668183702737,2021-07,0.003927225018742637
7444686668183702737,2021-07,0.0038595602862531325
682352428813668634,2021-07,0.005273539204280325
682352428813668634,2021-07,0.007737549788774894
682352428813668634,2021-07,0.005859560286253132
682352428813668634,2021-07,0.005273539204280325
682352428813668634,2021-07,0.009676590049209738
682352428813668634,2021-07,0.003737549788774894
7613717984547031729,2021-07,0.0058009134993655875
7910340581026492945,2021-07,0.003730330737443445
7910340581026492945,2021-07,0.0056575557561860815
7910340581026492945,2021-07,0.13833281217202315
6352592240901579272,2021-07,0.019037229010916517
5574997762710520717,2021-07,0.024334490083951246
5574997762710520717,2021-07,0.03821963008032461
8939476669690489534,2021-07,0.058969789209873724
107343823625119033,2021-07,0.012679581569244178
6349142675790687765,2021-07,0.5490407508946025
6349142675790687765,2021-07,0.5622083529974727
6349142675790687765,2021-07,0.5450314998862861
5067621068959932809,2021-07,0.012874019968657826
5067621068959932809,2021-07,0.030715718273873163
5067621068959932809,2021-07,0.014815373181770279
5067621068959932809,2021-07,0.016362465845538028
5067621068959932809,2021-07,0.012299663499470058
2397171153213063761,2021-07,0.0072611286047617974
2397171153213063761,2021-07,0.0221877505603169
2397171153213063761,2021-07,0.010667369426317304
2397171153213063761,2021-07,0.012373497477616832
2397171153213063761,2021-07,0.0072611286047617974
8195468623809753777,2021-07,0.01075417569739532
8195468623809753777,2021-07,0.04264268858646248
8195468623809753777,2021-07,0.05455855350593146
8195468623809753777,2021-07,0.018939472213644965
6271697692808086495,2021-07,0.020949476192488273
5176940320835464459,2021-07,0.03606000147681749
5176940320835464459,2021-07,0.044135350014270006
5176940320835464459,2021-07,0.04746477645893052
5176940320835464459,2021-07,0.04926898456998538
5176940320835464459,2021-07,0.0393718036736776
5176940320835464459,2021-07,0.04926898456998538
5176940320835464459,2021-07,0.0393718036736776
4342146186255136598,2021-07,0.009236604734321077
4342146186255136598,2021-07,0.01068050470116257
4342146186255136598,2021-07,0.10277090904763315
4795152981525833467,2021-07,0.009273539204280326
4795152981525833467,2021-07,0.07985192433436189
4795152981525833467,2021-07,0.07985192433436189
4795152981525833467,2021-07,0.02952196955234637
4795152981525833467,2021-07,0.08735560356264035
5714540197488862003,2021-07,0.13576707551349562
5714540197488862003,2021-07,0.9176604145450484
5714540197488862003,2021-07,0.14504553973315695
6012031176108922616,2021-07,0.016982705354122177
1998941557906036376,2021-07,0.018865285952777006
5558533999208199371,2021-07,0.5692496540242644
8464809590757561185,2021-07,0.0074154700998438315
8464809590757561185,2021-07,0.009283759108928777
8464809590757561185,2021-07,0.005560175605068779
8464809590757561185,2021-07,0.014427217328455528
6721448955097663572,2021-07,0.010589028855948576
6721448955097663572,2021-07,0.008584883511994157
6721448955097663572,2021-07,0.013882909694184455
5225029212547588718,2021-07,0.02171719476633176
5225029212547588718,2021-07,0.01428332494478234
5225029212547588718,2021-07,0.01590674682592495
8926565682509268383,2021-07,0.005132171732740275
8926565682509268383,2021-07,0.0014130511602340101
8926565682509268383,2021-07,0.006344590277498004
8926565682509268383,2021-07,0.011695202910178351
8926565682509268383,2021-07,0.0014130511602340101
8926565682509268383,2021-07,0.003950887654153679
8926565682509268383,2021-07,0.003950887654153679
2983174282784691273,2021-07,0.005048894096488725
2983174282784691273,2021-07,0.41842081481997656
8536031856585966123,2021-07,0.057063980980337096
8536031856585966123,2021-07,0.029341714896381262
8536031856585966123,2021-07,0.5490697947200722
8536031856585966123,2021-07,0.5379985437822514
8536031856585966123,2021-07,0.4129632503412725
7696655736121386405,2021-07,0.01599561357390171
7696655736121386405,2021-07,0.02375136816461928
7750874287225529604,2021-07,0.01085222006303972
7750874287225529604,2021-07,0.0037964857984325866
7750874287225529604,2021-07,0.010368991115104276
8013668117699219722,2021-07,0.03736414184261959
7289435138601868544,2021-07,0.005490124588634031
7289435138601868544,2021-07,0.005490124588634031
7289435138601868544,2021-07,0.005490124588634031
5042877476420217533,2021-07,0.01128648288408176
5042877476420217533,2021-07,0.01128648288408176
1299146298565441811,2021-07,0.0078173882542108
8376902089871279815,2021-07,0.058501442952754494
8376902089871279815,2021-07,0.058999486723318444
8376902089871279815,2021-07,0.07438374332972732
3997247264680905799,2021-07,0.003451784021460699
3997247264680905799,2021-07,0.003451784021460699
5029701292539093910,2021-07,0.042899174351605715
8733525963966339207,2021-07,0.12680916623981928
8733525963966339207,2021-07,0.22801779073637246
8733525963966339207,2021-07,0.4366792187312013
1454789421854453615,2021-07,0.01284767695132333
1454789421854453615,2021-07,0.022565980991199833
1454789421854453615,2021-07,0.017510583924800285
1454789421854453615,2021-07,0.024148504232970585
209477776078372134,2021-07,0.03792299357628937
209477776078372134,2021-07,0.03792299357628937
209477776078372134,2021-07,0.040411521286381785
209477776078372134,2021-07,0.02344619531232998
3156852928909455203,2021-07,0.011043157772464517
3156852928909455203,2021-07,0.011043157772464517
7590999900861381526,2021-07,0.19484784285848045
4556737702757145073,2021-07,0.019316569535582983
6545052034269841737,2021-07,0.01
6545052034269841737,2021-07,0.0
6545052034269841737,2021-07,0.25219300946664475
6545052034269841737,2021-07,0.005664774807517531
6545052034269841737,2021-07,0.006
6545052034269841737,2021-07,0.003689273912297552
3571198145319411787,2021-07,0.003950887654153679
3571198145319411787,2021-07,0.003950887654153679
3571198145319411787,2021-07,0.06634322921209425
3571198145319411787,2021-07,0.0019508876541536795
8874257794774679816,2021-07,0.0034199076795751937
2634859679238614382,2021-07,0.0013763313383176857
2634859679238614382,2021-07,0.0030586892291179853
2634859679238614382,2021-07,0.0030586892291179853
2634859679238614382,2021-07,0.0013763313383176857
2634859679238614382,2021-07,0.0013763313383176857
2634859679238614382,2021-07,0.0013763313383176857
2678966409665050034,2021-07,0.030581898475249492
2678966409665050034,2021-07,0.024164890287604976
2678966409665050034,2021-07,0.02390244007637987
2678966409665050034,2021-07,0.02698478840022147
2250817603281429928,2021-07,0.003950887654153679
2106875407768047316,2021-07,0.008429838522280145
7458891296671174680,2021-07,0.11740236414980942
8213533889694327948,2021-07,0.005311344307713831
8213533889694327948,2021-07,0.005311344307713831
8213533889694327948,2021-07,0.005311344307713831
6471448246085839373,2021-07,0.0059413532131124555
2532435113844289043,2021-07,0.007613515561389192
2532435113844289043,2021-07,0.03294090312356896
2532435113844289043,2021-07,0.030940903123568956
2532435113844289043,2021-07,0.03294090312356896
2532435113844289043,2021-07,0.007796485798432586
2532435113844289043,2021-07,0.007613515561389192
2532435113844289043,2021-07,0.03819151243064403
2532435113844289043,2021-07,0.007572886992933931
2532435113844289043,2021-07,0.03294090312356896
2532435113844289043,2021-07,0.007796485798432586
2532435113844289043,2021-07,0.007796485798432586
3137879241768961145,2021-07,0.01870733432496111
3137879241768961145,2021-07,0.014941908610094728
3118152790263512426,2021-07,0.01419257786682369
3118152790263512426,2021-07,0.02708946778303288
903093877129717133,2021-07,0.015822692709448975
903093877129717133,2021-07,0.018034385411970697
2645324649046215594,2021-07,0.012303082591509609
2645324649046215594,2021-07,0.004965735004736938
2645324649046215594,2021-07,0.005776401194501345
621182491555347581,2021-07,0.015131782031979195
621182491555347581,2021-07,0.01772376267121924
8706851346184249504,2021-07,0.007071989122061133
1343530446996409207,2021-07,0.010095603543112546
1343530446996409207,2021-07,0.02187163907938565
3977861004707764824,2021-07,0.012273120635487335
3977861004707764824,2021-07,0.017914327507385464
3977861004707764824,2021-07,0.004771881040076248
3977861004707764824,2021-07,0.016378338091880034
3977861004707764824,2021-07,0.015270425998895422
1156053485989336481,2021-07,0.051696490131565506
1156053485989336481,2021-07,0.08557369985470958
1156053485989336481,2021-07,0.8433532831877223
1156053485989336481,2021-07,0.09285784917451713
1156053485989336481,2021-07,0.08867929529333796
1156053485989336481,2021-07,0.06079599594498204
1156053485989336481,2021-07,0.09285784917451713
1118514612547157551,2021-07,0.058720535475477315
1118514612547157551,2021-07,0.037902761572146906
6817075905797098547,2021-07,0.016444918407558167
7930925883736021864,2021-07,0.004
7930925883736021864,2021-07,0.003451784021460699
7930925883736021864,2021-07,0.003597110075028027
7930925883736021864,2021-07,0.0017375497887748943
7930925883736021864,2021-07,0.011591999826260167
7930925883736021864,2021-07,0.0017375497887748943
7930925883736021864,2021-07,0.008714685708019216
2451708306555441014,2021-07,0.006556603910595821
7442192566700924647,2021-07,0.005535989415505431
7442192566700924647,2021-07,0.37957068617616607
7442192566700924647,2021-07,0.005395549701758563
7442192566700924647,2021-07,0.007133099490533458
2988042199057874759,2021-07,0.011524335093770663
3634047863995720708,2021-07,0.014497820927772681
7085295800541340563,2021-07,0.0017375497887748943
7085295800541340563,2021-07,0.02182808988782256
7085295800541340563,2021-07,0.0
4335865859049992260,2021-07,0.325015797806829
4335865859049992260,2021-07,0.005353019178462036
2290083177086946553,2021-07,0.0035545795517315
2290083177086946553,2021-07,0.0035545795517315
2290083177086946553,2021-07,0.0035545795517315
7177785309735471560,2021-07,0.0
7177785309735471560,2021-07,0.0018595602862531324
5477523784812182605,2021-07,0.7236828314503638
5477523784812182605,2021-07,0.588470615961887
8961924617442201922,2021-07,0.0054530628053595575
7595945751692012281,2021-07,0.02064331786104504
2333404192508932057,2021-07,0.050246709118738256
2333404192508932057,2021-07,0.06407095977533081
2333404192508932057,2021-07,0.0450254495989165
4593070249039532001,2021-07,0.12567906167344875
6053752047545474051,2021-07,0.0
6053752047545474051,2021-07,0.003597110075028027
6053752047545474051,2021-07,0.0
6053752047545474051,2021-07,0.005568641095474353
6053752047545474051,2021-07,0.004
6053752047545474051,2021-07,0.009646345591248903
6053752047545474051,2021-07,0.006
6091519986999196884,2021-07,0.009573828118903041
6091519986999196884,2021-07,0.009573828118903041
7535160686416710323,2021-07,0.028412915700968256
3036967290595689189,2021-07,0.007204132421578798
5999145415800242177,2021-07,0.006931539117263994
5999145415800242177,2021-07,0.04063829760851195
7930644815080409701,2021-07,0.03376128661263006
510795635145114083,2021-07,0.007510496122170992
510795635145114083,2021-07,0.03697388608308498
510795635145114083,2021-07,0.00724901768155089
510795635145114083,2021-07,0.005389457395297758
510795635145114083,2021-07,0.008969302935182858
187117706370645370,2021-07,0.015765023429024128
187117706370645370,2021-07,0.019919150725493936
187117706370645370,2021-07,0.02208171183498085
5462970244186515758,2021-07,0.007133099490533458
5462970244186515758,2021-07,0.007133099490533458
4769364850030443969,2021-07,0.015422132382819864
4769364850030443969,2021-07,0.0083900896171324
4769364850030443969,2021-07,0.010249649903385533
5726178124659661019,2021-07,0.09932975701106027
5726178124659661019,2021-07,0.04291879015336963
5726178124659661019,2021-07,0.0037964857984325866
5726178124659661019,2021-07,0.0037964857984325866
5726178124659661019,2021-07,0.009461260605950117
5726178124659661019,2021-07,0.31230747313431206
5726178124659661019,2021-07,0.04700999020795494
5726178124659661019,2021-07,0.0037964857984325866
